profile_id,sex,experience,days_available,height_bucket_cm,weight_bucket_kg,bmi_bucket,ratio_type,ratio_gap_bucket,day_index,day_label,exercise_order,exercise_name,muscle_codes,sets,rep_min,rep_max,rir_min,rir_max,rest_seconds
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,3,Pierna,8,Aducción en Polea,adductors,3,12,15,0,0,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,3,Pierna,9,Elevación Lateral de Pierna (Suelo),abductors,4,10,12,0,0,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,4,Core,1,Crunch en Polea Alta,abs,3,12,20,0,1,60
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,4,Core,2,Bicicleta Estática (Cardio HIIT),cardio,1,20,30,,,
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,5,Empuje,1,Press de Banca,chest,4,6,8,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,5,Empuje,2,Elevaciones Laterales en Polea,shoulders,3,8,12,0,1,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,5,Empuje,3,Face Pull (Hombro Posterior),shoulders,3,8,12,0,1,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,5,Empuje,4,Extensión Tríceps tras nuca (Mancuerna),triceps,4,10,12,0,0,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,1,Sentadilla Hack,quads,3,6,10,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,2,Sentadilla Goblet,quads,3,6,10,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,3,Step Up (Enfoque Glúteo),glutes,3,6,10,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,4,Hip Thrust,glutes,3,6,10,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,5,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,6,Curl Femoral Tumbado,hamstrings,3,8,12,0,1,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,7,Elevación de Talón Sentado,calves,3,12,15,0,0,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,8,Sentadilla Sumo (Mancuerna),adductors,3,6,8,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,6,Pierna,9,Abducción de Cadera en Polea (Glúteo Medio),abductors,4,10,12,0,0,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,7,Superior,1,Press Inclinado (Pecho Superior),chest,4,6,8,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,7,Superior,2,Remo Unilateral con Mancuerna,back,3,6,8,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,7,Superior,3,Dominadas Asistidas Agarre Ancho,back,3,6,8,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,7,Superior,4,Elevaciones Laterales en Polea,shoulders,3,8,12,0,1,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,7,Superior,5,Press Militar con Mancuerna,shoulders,3,6,8,0,1,180
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,7,Superior,6,Curl Bayesian (Polea tras espalda),biceps,4,10,12,0,0,120
profile_47a40722eb37,female,Novato,7,165-169cm,55-59kg,18_5_24_9,hourglass_ratio,low,7,Superior,7,Extensión de Tríceps Katana,triceps,4,10,12,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,1,Sentadilla Sissy,quads,4,6,10,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,2,Extensión de Piernas,quads,4,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,3,Prensa de Piernas,quads,4,6,10,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,4,Step Up (Enfoque Glúteo),glutes,4,6,10,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,5,Prensa Pies Altos (Glúteo),glutes,4,6,10,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,6,Press Inclinado (Pecho Superior),chest,4,6,8,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,7,Press Inclinado con Barra,chest,4,6,8,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,8,Peck Deck,chest,4,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,9,Press Inclinado con Barra,chest,3,6,8,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,10,Remo Unilateral con Mancuerna,back,4,6,8,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,11,Jalón al Pecho con Agarre en V,back,4,6,8,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,12,Dominadas Asistidas Agarre Ancho,back,4,6,8,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,13,Dominadas Asistidas Agarre Ancho,back,4,6,8,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,14,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,15,Face Pull (Hombro Posterior),shoulders,4,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,16,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,17,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,18,Elevaciones Laterales,shoulders,3,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,19,Curl Bayesian (Polea tras espalda),biceps,4,10,12,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,20,Curl Predicador en Máquina,biceps,3,10,12,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,21,Curl Martillo,biceps,3,10,12,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,22,Extensión de Tríceps Katana,triceps,4,10,12,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,23,Extensión de Tríceps Polea,triceps,3,10,12,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,24,Extensión de Tríceps Katana,triceps,3,10,12,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,25,Peso Muerto Rumano (Barra),hamstrings,4,6,10,0,1,180
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,26,Curl Femoral Sentado,hamstrings,3,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,27,Curl Femoral Tumbado,hamstrings,3,8,12,0,1,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,28,Donkey Calf Raise,calves,4,12,15,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,29,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_7dfc2b1d875e,female,Avanzado,7,175-179cm,110-114kg,35_plus,hourglass_ratio,moderate,1,Full body,30,Elevación de Talón de Pie,calves,3,12,15,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,1,Empuje,1,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,1,Empuje,2,Aperturas Inclinadas en Polea,chest,3,10,15,1,2,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,1,Empuje,3,Elevaciones Laterales en Polea,shoulders,3,10,15,1,2,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,1,Empuje,4,Press Militar con Barra,shoulders,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,1,Empuje,5,Extensión Tríceps tras nuca,triceps,3,10,12,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,2,Pierna,1,Sentadilla Hack,quads,4,6,10,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,2,Pierna,2,Sentadilla Búlgara,glutes,3,6,10,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,2,Pierna,3,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,2,Pierna,4,Elevación de Talón Sentado,calves,3,12,15,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,2,Pierna,5,Sentadilla Sumo (Mancuerna),adductors,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,2,Pierna,6,Abductores en Máquina,abductors,3,10,12,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,3,Tracción,1,Remo Unilateral con Mancuerna,back,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,3,Tracción,2,Dominadas Asistidas Agarre Ancho,back,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,3,Tracción,3,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,4,Empuje,1,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,4,Empuje,2,Around the Worlds,chest,3,10,15,1,2,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,4,Empuje,3,Elevaciones Laterales en Polea,shoulders,3,10,15,1,2,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,4,Empuje,4,Elevaciones Laterales,shoulders,3,10,15,1,2,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,4,Empuje,5,Extensión Tríceps tras nuca (Mancuerna),triceps,3,10,12,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,5,Core,1,Crunch en Polea Alta,abs,3,12,20,0,1,60
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,5,Core,2,Elíptica,cardio,1,20,30,,,
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,6,Pierna,1,Sentadilla con Barra,quads,4,6,10,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,6,Pierna,2,Sentadilla Búlgara,glutes,3,6,10,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,6,Pierna,3,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,6,Pierna,4,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,6,Pierna,5,Aducción en Polea,adductors,3,12,15,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,6,Pierna,6,Fire Hydrants con Banda,abductors,3,10,12,0,0,120
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,7,Tracción,1,Jalón al Pecho,back,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,7,Tracción,2,Remo Gironda (Polea Baja),back,3,6,8,0,1,180
profile_f71aa6f5c96f,female,Novato,2,150-154cm,35-39kg,under_18_5,hourglass_ratio,low,7,Tracción,3,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,1,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,2,Aperturas Polea Baja (Pecho Superior),chest,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,3,Around the Worlds,chest,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,4,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,5,Face Pull (Hombro Posterior),shoulders,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,6,Elevaciones Laterales en Polea,shoulders,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,7,Extensión Tríceps tras nuca,triceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,1,Empuje,8,Extensión de Tríceps Polea,triceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,1,Sentadilla con Barra,quads,4,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,2,Extensión de Piernas,quads,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,3,Step Up (Enfoque Glúteo),glutes,3,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,4,Hip Thrust Unilateral,glutes,3,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,5,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,6,Curl Femoral Sentado,hamstrings,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,7,Elevación de Talón de Pie,calves,3,12,15,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,8,Elevación de Talón Sentado,calves,3,12,15,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,9,Aducción en Polea,adductors,3,12,15,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,2,Pierna,10,Abductores en Máquina,abductors,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,3,Tracción,1,Jalón al Pecho,back,4,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,3,Tracción,2,Remo Gironda (Polea Baja),back,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,3,Tracción,3,Remo Unilateral con Mancuerna,back,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,3,Tracción,4,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,3,Tracción,5,Curl Martillo,biceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,1,Sentadilla con Barra,quads,4,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,2,Sentadilla Goblet,quads,3,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,3,Step Up (Enfoque Glúteo),glutes,3,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,4,Hip Thrust,glutes,3,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,5,Peso Muerto Rumano (Mancuernas),hamstrings,3,6,10,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,6,Curl Femoral Tumbado,hamstrings,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,7,Elevación de Talón Sentado,calves,3,12,15,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,8,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,9,Sentadilla Sumo (Mancuerna),adductors,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,4,Pierna,10,Fire Hydrants con Banda,abductors,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,1,Press de Banca,chest,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,2,Peck Deck,chest,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,3,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,4,Remo Unilateral con Mancuerna,back,4,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,5,Jalón al Pecho con Agarre en V,back,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,6,Remo Gironda (Polea Baja),back,3,6,8,0,1,180
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,7,Elevaciones Laterales en Polea,shoulders,4,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,8,Face Pull (Hombro Posterior),shoulders,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,9,Elevaciones Laterales en Polea,shoulders,3,8,12,0,1,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,10,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,11,Curl Martillo,biceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,12,Extensión Tríceps tras nuca (Mancuerna),triceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,5,Superior,13,Extensión de Tríceps Polea,triceps,3,10,12,0,0,120
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,6,Core,1,Elevación de Piernas (L-Sit),abs,3,12,20,0,1,60
profile_e4cf042c3e10,female,Intermedio,3,160-164cm,70-74kg,25_29_9,hourglass_ratio,moderate,6,Core,2,Cinta de Correr (Cardio LISS),cardio,1,20,30,,,
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,1,Sentadilla Hack,quads,3,6,10,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,2,Sentadilla Goblet,quads,3,6,10,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,3,Sentadilla Búlgara,glutes,3,6,10,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,4,Hip Thrust Unilateral,glutes,3,6,10,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,5,Peso Muerto Rumano (Barra),hamstrings,3,6,10,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,6,Curl Femoral Tumbado,hamstrings,3,10,15,1,2,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,7,Donkey Calf Raise,calves,3,12,15,0,0,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,8,Sentadilla Sumo (Mancuerna),adductors,3,6,8,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,1,Pierna,9,Fire Hydrants con Banda,abductors,3,10,12,0,0,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,2,Empuje,1,Press Inclinado (Pecho Superior),chest,3,6,8,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,2,Empuje,2,Aperturas Inclinadas en Polea,chest,3,10,15,1,2,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,2,Empuje,3,Elevaciones Laterales en Polea,shoulders,3,10,15,1,2,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,2,Empuje,4,Press Militar con Barra,shoulders,3,6,8,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,2,Empuje,5,Extensión Tríceps tras nuca,triceps,3,10,12,0,0,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,2,Empuje,6,Extensión de Tríceps Polea,triceps,3,10,12,0,0,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,3,Tracción,1,Remo Unilateral con Mancuerna,back,3,6,8,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,3,Tracción,2,Remo Gironda (Polea Baja),back,3,6,8,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,3,Tracción,3,Curl Bayesian (Polea tras espalda),biceps,3,10,12,0,0,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,3,Tracción,4,Curl Martillo,biceps,3,10,12,0,0,120
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,4,Pierna,1,Sentadilla Sissy,quads,3,6,10,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,4,Pierna,2,Sentadilla Goblet,quads,3,6,10,0,1,180
profile_90a626bde2ab,male,Novato,4,175-179cm,95-99kg,30_34_9,golden_ratio,high,4,Pierna,3,Sentadilla Búlgara,glutes,3,6,10,0,1,180
